Combined_frozenset,antecedent support,consequent support,support,confidence,lift,leverage,conviction
"frozenset({'<No Rights>', 'GB-TON01'})",0.007877242509789637,0.007877242509789637,0.0025498588470995354,0.596551724137931,75.73103448275862,0.002516188914230996,inf
"frozenset({'HPMS.AAA', '_PMO+RM', 'FR-TLS02'})",0.05901101903287497,0.059011019032874965,0.010290501775794554,0.35928575056858975,5.834916571650886,0.008323182525842233,5.212334827586612
"frozenset({'HPMS.AAA', 'FR-TLS02', '_Program Manager'})",0.06588653128130406,0.06588653128130408,0.0326928330753119,0.6059897347300707,9.714033562118338,0.029100135135021944,3.721155464506303
"frozenset({'_Program Manager', 'FR-TLS02', 'HPMS.IDA'})",0.18595756306347327,0.18595756306347327,0.0012749294235497677,0.5017199017199018,2.698034398034398,0.0008023893312223336,inf
"frozenset({'HPMS.SEN', 'FR-TLS02', '_Program Manager'})",0.10700300519078408,0.10700300519078407,0.0013659958109461798,0.30538599900847213,3.2939798855843634,0.0009372680967824141,inf
"frozenset({'GB-EKB02', 'HPMS.CBS', '_PM+RM'})",0.07358164101630088,0.07358164101630087,0.008469174027866315,0.3835068005566676,8.432612470039983,0.006938726303426751,1.9710476333693192
"frozenset({'GB-EKB02', 'HPMS.CBS', '_Resource Manager'})",0.019548917827763107,0.019548917827763107,0.0016391949731354159,0.3731271259775106,23.235032678599293,0.0015104530918912758,inf
"frozenset({'GB-EKB02', 'HPMS.Kechichian, Kevork - NXF53803', '_PM+RM'})",0.06596241993746775,0.06596241993746774,0.004917584919406247,0.3290706922007413,10.718584202268547,0.004043816989119993,1.7404639800139148
"frozenset({'GB-EKB02', 'HPMS.Kechichian, Kevork - NXF53803', '_Program Manager'})",0.0197386394681723,0.0197386394681723,0.0010927966487569438,0.10431271569016018,5.145668554912177,0.0008757126591674548,1.1041978832775294
"frozenset({'GB-EKB02', 'HPMS.STI', '_Program Manager'})",0.1869137601311356,0.1869137601311356,0.0031873235588744196,0.5042997542997543,2.698034398034398,0.002005973328055834,inf
"frozenset({'HPMS.AAA', '_Program Manager', 'IN-BLR01-s1'})",0.18755122484291048,0.18755122484291048,0.004097987432838539,0.4647119289976433,2.4777866920724065,0.00244409710969252,4.358162786540955
"frozenset({'HPMS.STI', '_PM+RM', 'FR-MGI01'})",0.13186412895000457,0.13186412895000454,0.010927966487569439,0.31122098632750994,2.414414597398771,0.006349560529835704,1.4213090090948401
"frozenset({'HPMS.AAA', '_PMO+RM', 'NL-HTC01-s1'})",0.08478280666605957,0.08478280666605954,0.013022493397686912,0.3647583581657148,4.231456196004918,0.009868543984914454,inf
"frozenset({'HPMS.AAA', '_PM+RM', 'US-CHD01'})",0.05108824332938713,0.051088243329387134,0.01010836900100173,0.4352603163294473,10.422246381537047,0.008805226495772464,2.603363645656664
"frozenset({'HPMS.AAA', '_PMO+RM', 'US-CHD01'})",0.06222110918859849,0.062221109188598495,0.006465713505145251,0.1575908292775104,2.501100562551606,0.0038605895268545957,1.1272084996725296
"frozenset({'HPMS.AAA', '_Program Manager', 'US-CHD01'})",0.061492578089427194,0.0614925780894272,0.0065567798925416625,0.18638759339137728,2.9463204086243286,0.004194742877857566,1.1969208581360968
"frozenset({'HPMS.AAA', '_Resource Manager', 'US-CHD01'})",0.04528276113286586,0.04528276113286586,0.0011838630361533558,0.2533392850173672,6.656076815751472,0.0009695364979625834,1.4030820760918832
"frozenset({'IN-HYD02', 'HPMS.AMP', '_PM+RM'})",0.05612725009865525,0.05612725009865524,0.0017302613605318276,0.49594369821175444,44.35180647958153,0.0015105636663834549,inf
"frozenset({'HPMS.AMP', '_PM+RM', 'IN-NDA02'})",0.06189478796709467,0.06189478796709467,0.009744103451416082,0.6114273641425696,31.080660405992756,0.008599007832220723,8.494667389067798
"frozenset({'HPMS.AMP', '_PM+RM', 'US-AUS01'})",0.08236954740005463,0.08236954740005463,0.0014570621983425918,0.23605717191611647,6.034613717489309,0.001065761185419151,1.3863924287253926
"frozenset({'HPMS.CBS', '_PM+RM', 'NL-HTC01-s1'})",0.04733175484928513,0.04733175484928513,0.011110099262362262,0.2945500359774238,6.594091400993963,0.009163529315867351,1.4239364053613728
"frozenset({'HPMS.CBS', '_Program Manager', 'NL-HTC01-s1'})",0.04491849558328021,0.044918495583280205,0.009926236226208906,0.2892360455280342,6.42693026214475,0.008375511904265998,1.4012177639490204
"frozenset({'HPMS.IDA', '_PM+RM', 'IN-BLR01-s1'})",0.1117839905290957,0.1117839905290957,0.005463983243784719,0.3957533487600771,4.025660842149956,0.0039566234733121545,2.2588168542207607
"frozenset({'HPMS.AAA', '_PMO+RM', 'NL-NYM01-s1'})",0.09179491849558329,0.09179491849558329,0.015481285857390037,0.2784594740231365,3.1042582771842997,0.010449325447636021,1.3446142650677357
"frozenset({'NL-HTC01-s1', 'HPMS.IDA', '_PM+RM'})",0.04020581003551589,0.04020581003551589,0.0012749294235497677,0.08925373996418876,2.21992144631202,0.000700616568620679,1.0576141025095491
"frozenset({'HPMS.OPS', '_PM+RM', 'FR-MGI01'})",0.06180372157969827,0.06180372157969827,0.0012749294235497677,0.24351439088300797,6.195243190307721,0.000987822754606704,inf
"frozenset({'HPMS.Kechichian, Kevork - NXF53803', '_PM+RM', 'FR-MGI01'})",0.06578028716267492,0.06578028716267492,0.0015481285857390037,0.20736827051450624,3.7819606672489336,0.0010864717878042987,1.9855185665535335
"frozenset({'CN-SHA01-s1', 'HPMS.STI', '_Program Manager'})",0.14167653219196794,0.14167653219196796,0.010654767325380203,0.43871521877515884,3.5280909744765276,0.007358534802615119,10.210395692767218
"frozenset({'HPMS.MICR', '_Program Manager', 'CN-SHA02'})",0.08362929909237167,0.08362929909237167,0.012476095073308442,0.59870210002293,17.3633740705289,0.010507891227418688,inf
"frozenset({'HPMS.AAA', 'CN-TNJ02', '_Program Manager'})",0.09272076010078013,0.09272076010078013,0.0020945269101174755,0.44285834285525766,7.627484592027167,0.0016704295028137101,inf
"frozenset({'HPMS.MICR', 'CN-TNJ03', '_Program Manager'})",0.08094284066417752,0.0809428406641775,0.007376377379109371,0.5591868006427211,17.71455546448018,0.006233086888498836,inf
"frozenset({'CORP.SSC-HRM', 'US-AUS01', '_PM+RM+Portfolio'})",0.015390219469993626,0.015390219469993624,0.0027319916218923597,0.7122271098077549,155.49135550790598,0.002655360734449931,inf
"frozenset({'DE-DRS01-s1', '_PM+RM', 'HPMS.IDA'})",0.059041374495340436,0.059041374495340436,0.0010017302613605317,0.47446263839754316,44.75813931329546,0.0008657264003425288,inf
"frozenset({'DE-HBG02', 'HPMS.CBS', '_PM+RM'})",0.08850135081807971,0.08850135081807971,0.010745833712776614,0.30204521915486077,3.9844715728830713,0.00774820069523546,1.6946584952004298
"frozenset({'DE-HBG02', '_Program Manager', 'HPMS.IDA'})",0.09398051179309717,0.09398051179309717,0.005190784081595483,0.24387924872160613,2.940770744716865,0.0032395340697190917,2.0066036613919622
"frozenset({'DE-HBG02', '_Program Manager', 'HPMS.OPS'})",0.09096014327778283,0.09096014327778285,0.012476095073308442,0.45886420634482583,8.912499087575734,0.010103865854807737,4.465782440386281
"frozenset({'DE-HBG02', 'HPMS.SEN', '_PMO+RM'})",0.06535531068815832,0.06535531068815834,0.011565431199344322,0.463744861220283,10.333189481115879,0.009974184090380074,5.703823255770964
"frozenset({'HPMS.MICR', '_Program Manager', 'FR-MGI01'})",0.11123759220471724,0.11123759220471723,0.0010927966487569438,0.24022116251823777,2.1617967365387676,0.0005872915359486119,1.561505152762625
"frozenset({'DE-HBG02', '_PMO+RM', 'HPMS.STI'})",0.06065021400601038,0.06065021400601038,0.00965303706401967,0.20354347167961706,3.3560223160868996,0.006776704264399002,1.1921458238710279
"frozenset({'DE-HBG02', '_PMO+RM', 'T&O.SSC-GTI'})",0.07146434750933431,0.0714643475093343,0.0022766596849103,0.179317755853944,2.6542599499858297,0.0014118482884905533,1.205052196252649
"frozenset({'DE-HBG02', '_PMO+RM', 'T&O.TO-PT'})",0.08016118750569165,0.08016118750569164,0.0011838630361533558,0.2783254451690534,3.206630938747265,0.000799192346217205,2.2509907248562095
"frozenset({'HPMS.CBS', 'DE-MUC02', '_PM+RM'})",0.07194244604316546,0.07194244604316546,0.0035515891084600677,0.29003537190507706,5.19630865443278,0.0027515356633850178,2.6459897175676486
"frozenset({'DE-MUC02', 'HPMS.STI', '_Program Manager'})",0.1607018182922017,0.16070181829220168,0.014024223659047446,0.4331502971274208,3.003698894791493,0.008936022298208827,6.768915551251297
"frozenset({'_PMO+RM', 'HPMS.Kechichian, Kevork - NXF53803', 'FR-CFR02-s1'})",0.056946847585222955,0.056946847585222955,0.006465713505145251,0.3879502277071652,12.258077722379015,0.005285289335698665,inf
"frozenset({'HPMS.Kechichian, Kevork - NXF53803', '_Program Manager', 'FR-CFR02-s1'})",0.028617612239322465,0.028617612239322465,0.005281850468991895,0.23956206203644387,8.451005125685086,0.0046365695228011,1.3098909730205461
"frozenset({'HPMS.MICR', '_PM+RM', 'FR-CFR02-s1'})",0.08812949640287769,0.08812949640287769,0.002003460522721064,0.33809498944164607,5.248665349924259,0.001561198490714575,inf
"frozenset({'HPMS.OPS', '_PM+RM', 'FR-CFR02-s1'})",0.0220608323467808,0.0220608323467808,0.001001730261360532,0.08242775951672944,3.6756904863121127,0.000693476220788213,1.0717271879154164
"frozenset({'HPMS.OPS', '_Program Manager', 'FR-CFR02-s1'})",0.022083598943629906,0.022083598943629906,0.001001730261360532,0.04701600394811055,2.129000987027637,0.0005312136822399754,1.0262101451504748
"frozenset({'HPMS.STI', '_PM+RM', 'FR-CFR02-s1'})",0.20398870776796285,0.20398870776796285,0.012658227848101266,0.417870625987269,2.0484988142706255,0.006478957564946003,2.0547910888028675
"frozenset({'DE-HBG02', '_PM+RM', 'T&O.SSC-GTI'})",0.04553319369820599,0.04553319369820599,0.0012749294235497677,0.3115126162609586,6.841440078323172,0.0010885754675180061,1.6702979743260877
"frozenset({'HPMS.SIP', 'CN-SHA01-s1', '_PM+RM'})",0.0637920043711866,0.0637920043711866,0.0010017302613605317,0.20940414269397378,4.378676553236793,0.0007531505098549753,1.6557455043888976
"frozenset({'_Program Manager', 'NL-HTC01-s1', 'HPMS.IDA'})",0.09155207479585951,0.09155207479585951,0.008195974865677079,0.2977256101361154,4.53193053161977,0.0059641476086208,1.777827679384781
"frozenset({'_Program Manager', 'HPMS.IDA', 'NL-NYM01-s1'})",0.09609021643444737,0.09609021643444737,0.012658227848101266,0.3448304227587089,5.251431984142381,0.009380106044973968,1.6090079746456
"frozenset({'HPMS.STI', '_Program Manager', 'US-SAN03'})",0.13735087879063837,0.1373508787906384,0.0022766596849103,0.3354302246093089,2.359058579629206,0.001305253095848737,inf
"frozenset({'HPMS.STI', '_PM+RM', 'US-SJO01-s1'})",0.19784172661870505,0.19784172661870505,0.0032783899462708313,0.47786345361895566,2.4153825473830848,0.001921093583496843,6.27635178414532
"frozenset({'HPMS.STI', '_PM+RM+Portfolio', 'US-SJO01-s1'})",0.07006040737030629,0.07006040737030629,0.0021855932975138877,0.47918222345688505,51.99195305335587,0.0018761395237014255,inf
"frozenset({'_Program Manager', 'T&O.TO-PT', 'IN-BLR01-s1'})",0.11167015754485018,0.11167015754485018,0.004917584919406247,0.29439633642402774,3.173853792726195,0.003267103054981649,2.1836623063457985
"frozenset({'_PM+RM', 'IN-NDA02', 'T&O.TO-PT'})",0.06294205142215341,0.06294205142215341,0.0030962571714780074,0.33214666743968935,13.103807660687446,0.0025832357575638,inf
"frozenset({'T&O.SSC-GTI', '_PMO+RM', 'NL-HTC01-s1'})",0.0630634732720153,0.0630634732720153,0.00692104544212731,0.30698910955908204,6.24151148023211,0.005597336081352728,1.7167280478065188
"frozenset({'_PMO+RM', 'NL-HTC01-s1', 'T&O.TO-PT'})",0.03367179673982333,0.03367179673982333,0.0017302613605318278,0.12150092125126484,3.4288879295695898,0.0011592159818466319,1.121865377424896
"frozenset({'_Program Manager', 'NL-HTC01-s1', 'T&O.TO-PT'})",0.08927541511094922,0.08927541511094922,0.007467443766505782,0.2924700417864066,4.969680539937064,0.0054702141164190135,1.4877046797319025
"frozenset({'_Program Manager', 'T&O.SSC-GTI', 'NL-NYM01-s1'})",0.08977628024162948,0.08977628024162947,0.004189053820234951,0.2776690409002636,3.576252537319443,0.0029558717962074065,5.885329215806414
"frozenset({'_PMO+RM', 'T&O.TO-FO', 'NL-NYM01-s1'})",0.0692863430774368,0.0692863430774368,0.014934887533011565,0.4624106516731043,8.52602642579853,0.01275232674094569,inf
"frozenset({'HPMS.STI', '_PM+RM', 'US-SAN03'})",0.15000151777312326,0.15000151777312326,0.004826518532009835,0.4021905266472328,2.814388309611974,0.003038260850330063,inf
"frozenset({'_PMO+RM', 'NL-NYM01-s1', 'T&O.TO-PT'})",0.07879519169474547,0.07879519169474546,0.001001730261360532,0.19710696388004756,2.4464230196206387,0.000591185140254469,1.2465316657229357
"frozenset({'The Support IT.A Support PMO', '_Core Team User', 'NXP-REMOTE'})",0.02445132501593662,0.02445132501593662,0.0010017302613605317,0.5104562737642585,20.876425855513308,0.0009537464604794063,inf
"frozenset({'_Program Manager', 'RU-MOW02', 'T&O.TO-PT'})",0.07437088304040311,0.07437088304040311,0.005737182405973955,0.5039547309500751,23.252813509763957,0.004709693816660299,inf
"frozenset({'SG-SGP01-s4', '_Program Manager', 'T&O.SSC-GTI'})",0.07050056157605561,0.07050056157605561,0.003187323558874419,0.5667110292110292,41.860217815217815,0.0027480663886928977,inf
"frozenset({'_PMO+RM', 'US-AUS01', 'T&O.SSC-GTI'})",0.06766232583553411,0.06766232583553411,0.009470904289226846,0.3323111273216819,5.676173925762016,0.007652987764382333,1.7915857922048761
"frozenset({'US-AUS01', '_Program Manager', 'T&O.SSC-GTI'})",0.021036335488571166,0.021036335488571166,0.0015481285857390037,0.10017857142857144,4.7621683673469395,0.001223039578732415,1.0908507124832931
"frozenset({'_PMO+RM', 'T&O.SSC-QAL', 'US-CHD01'})",0.05060255592993959,0.0506025559299396,0.0017302613605318276,0.4680690667997666,19.46443793672183,0.001553342173045249,inf
"frozenset({'_PMO+RM', 'BE-LEU01-s1'})",0.11888716874601585,0.11888716874601585,0.008104908478280666,0.3381455030150637,2.8442556634304204,0.005255337470129648,1.5891970550895849
"frozenset({'HPMS.SIP', 'BE-LEU01-s1'})",0.02986977506602313,0.02986977506602313,0.012658227848101266,0.6344294003868471,21.239845261121857,0.012062261743241202,inf
"frozenset({'T&O.TO-FO', 'US-AUS01', '_PMO+RM'})",0.11369638466442036,0.11369638466442036,0.0022766596849103,0.5050566343042071,4.442152103559871,0.0017641469136601166,inf
"frozenset({'_PMO+RM', 'US-AUS02', 'T&O.TO-FO'})",0.04955529247488085,0.04955529247488085,0.007012111829523723,0.5965319286567085,27.532911911151036,0.006366307036676229,inf
"frozenset({'The Support IT.A Support PMO', '_Core Team Support User', 'NXP-REMOTE'})",0.047400054639832434,0.047400054639832434,0.04689918950915217,0.9895437262357415,20.876425855513308,0.044652675195172194,inf
"frozenset({'_PMO+RM', 'NL-NYM01-s1', 'HPMS.IDA'})",0.04209543757399144,0.04209543757399144,0.0033694563336672434,0.3012924010233696,7.019227434638095,0.0023916557745954237,inf
"frozenset({'HPMS.STI', '_PM+RM', 'NL-HTC01-s1'})",0.15617885438484655,0.15617885438484655,0.007922775703487843,0.412181033125316,2.639160305976149,0.0049207694647810055,2.236421689073673
"frozenset({'HPMS.STI', '_PM+RM', 'IN-BLR01-s1'})",0.19969340982909875,0.19969340982909878,0.07303524269192241,0.4930909132057602,2.523841657523552,0.04357863198028883,2.0959879709240146
"frozenset({'_PMO+RM', 'HPMS.Kechichian, Kevork - NXF53803', 'IN-NDA02'})",0.050314179036517616,0.050314179036517616,0.0013659958109461798,0.30681248472712364,10.714206965068295,0.0011035389606721445,inf
"frozenset({'HPMS.Kechichian, Kevork - NXF53803', '_PM+RM', 'US-AUS01'})",0.034149895273654494,0.034149895273654494,0.003915854658045715,0.21553924570114888,6.88260719398202,0.0032656227389676004,1.2708417071322784
"frozenset({'_PMO+RM', 'HPMS.Kechichian, Kevork - NXF53803', 'US-AUS01'})",0.04389399872507058,0.04389399872507058,0.006738912667334487,0.21497205460003738,4.91615415217209,0.005228181757031611,1.2667519188324248
"frozenset({'HPMS.Kechichian, Kevork - NXF53803', '_Program Manager', 'US-AUS01'})",0.03437756124214553,0.03437756124214552,0.006465713505145251,0.3449523268522068,10.975936549945644,0.005786708721020979,1.6843930436955135
"frozenset({'HPMS.MICR', 'RO-BUH03', '_PM+RM+Portfolio'})",0.015086664845338918,0.015086664845338918,0.0030051907840815957,0.5925061256493188,91.2905716619295,0.0029194706733820437,inf
"frozenset({'HPMS.MICR', 'RO-BUH03', '_Program Manager'})",0.024747290774974957,0.024747290774974957,0.0012749294235497677,0.327958443595021,12.163442288215883,0.0011624585788297841,inf
"frozenset({'HPMS.MICR', 'US-AUS01', '_PM+RM'})",0.03849831527183317,0.038498315271833165,0.0030051907840815957,0.20911357291636365,5.413091976644268,0.0024385573276343464,1.2724384202909078
"frozenset({'HPMS.MICR', '_PMO+RM', 'US-AUS01'})",0.07799836080502687,0.07799836080502688,0.02704671705673436,0.5559128849502032,8.822090940339937,0.022995787363404945,25.072727735698795
"frozenset({'HPMS.MICR', 'US-AUS01', '_Program Manager'})",0.03770148438211456,0.03770148438211456,0.0013659958109461798,0.07743914604948125,2.0540078810853952,0.00070095658518413,1.0451664705869503
"frozenset({'HPMS.MICR', '_Program Manager', 'US-SJO01-s1'})",0.07963755577816227,0.07963755577816228,0.0028230580092887714,0.4112295739111382,9.832092136151726,0.002330819071179628,inf
"frozenset({'HPMS.STI', '_Resource Manager', 'IN-BLR01-s1'})",0.13550678444586103,0.13550678444586103,0.004644385757217011,0.295532217199419,2.3126327938453892,0.0026060362178511338,1.583575586641317
"frozenset({'_PMO+RM', 'HPMS.OPS', 'TW-KHH01-s1'})",0.042801202076313626,0.04280120207631361,0.0013659958109461798,0.6763585490830636,258.21243033081623,0.0012509292300222916,inf
"frozenset({'HPMS.RPS', '_PMO+RM', 'US-CHD01'})",0.05348632486415931,0.05348632486415931,0.0030051907840815957,0.26297155899950664,8.92763402949583,0.0023643673721067716,1.4317084525917074
"frozenset({'HPMS.RPS', '_Program Manager', 'US-CHD01'})",0.021764866587742467,0.021764866587742463,0.0031873235588744196,0.2471483713545025,13.181676615932457,0.002909538319622055,1.3429681166080492
"frozenset({'_PMO+RM', 'HPMS.SEN', 'US-CHD01'})",0.058312843396169135,0.05831284339616915,0.005008651306802659,0.22361818550117107,6.0568909581048205,0.003741655603066743,1.2399775191138516
"frozenset({'HPMS.SEN', '_Program Manager', 'US-CHD01'})",0.024952190146616884,0.024952190146616884,0.004826518532009835,0.32175717368652385,12.969370797581414,0.004454092584901368,1.6624367406791203
"frozenset({'HPMS.SIP', '_PM+RM', 'IN-BLR01-s1'})",0.07112284855659776,0.07112284855659776,0.005372916856388307,0.24411421911421907,3.4322896800169524,0.0038075137706086214,1.3016200842527548
"frozenset({'_PMO+RM', 'HPMS.SIP', 'IN-BLR01-s1'})",0.07182861305891995,0.07182861305891995,0.004826518532009835,0.3982452962230576,11.661666265466561,0.003554620231726927,inf
"frozenset({'HPMS.SIP', 'NL-NYM01-s1', '_PM+RM'})",0.024496858209634823,0.024496858209634823,0.0016391949731354156,0.44597955236253106,18.205581652390162,0.0015491569285162694,3.8522607550042247
"frozenset({'_PMO+RM', 'HPMS.SIP', 'NL-NYM01-s1'})",0.04771878699571988,0.047718786995719874,0.005099717694199071,0.1392881074562259,2.898468588563695,0.0033238609418171864,1.113216813102875
